SKU,Merchant Item ID,Product Name,Description,Short Description,Status,Stock,Tax Rate,Regular Price,Sale Price,Weight (Kgs),Brand,Category,Sub Category Lvl 1,Sub Category Lvl 2,Sub Category Lvl 3,Sub Category Lvl 4,Sub Category Lvl 5,Sub Category Lvl 6,Images,Features 1,Features 2,Features 3,Features 4
648,648,Waffle Maker WM-3,,,Publish,10,0,,0,0,Johar Traders,Waffle Maker Machines,,,,,,,"https://www.johartraders.in/wp-content/uploads/2024/04/WM-3-.jpg,https://www.johartraders.in/wp-content/uploads/2024/04/Waffle-Mini-Pan-Cake.jpg",,,,
649,649,Water Heater,,,Publish,10,0,,0,0,Johar Traders,water heater,Kitchen Equipments,,,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Water-Heater.jpg,,,,
650,650,Waffle Round Double,,,Publish,10,0,,0,0,Johar Traders,Waffle Maker Machines,,,,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Waffle-Round-Double.jpg,,,,
651,651,Atta Chakki Sonet Natraj,,,Publish,10,0,,0,0,Johar Traders,Atta Chakki,,,,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Atta-Chakki-Sonet-Natraj-4.jpg,,,,
652,652,BBQ griller EB 2113,,,Publish,10,0,,0,0,Johar Traders,BBQ Griller,Tandoor / BBQ Equipments,,,,,,https://www.johartraders.in/wp-content/uploads/2024/04/BBQ-griller-EB-2113-.jpg,,,,
653,653,Cage mill Machine,,,Publish,10,0,,0,0,Johar Traders,Chalna Machines,,,,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Cage-mill-Machine.png,,,,
654,654,Cake Stand Revolver Motorised,,,Publish,10,0,,0,0,Johar Traders,Bakery Machineries,,,,,,,"https://www.johartraders.in/wp-content/uploads/2024/04/Cake-Stand-Revolver-Motorised-1.jpg,https://www.johartraders.in/wp-content/uploads/2024/04/Cake-Stand-Revolver-Motorised-1-1.jpg",,,,
655,655,Chapati warmer,,,Publish,10,0,,0,0,Johar Traders,Food Warmers,,,,,,,"https://www.johartraders.in/wp-content/uploads/2024/04/Chapatti-Warmer-1.png,https://www.johartraders.in/wp-content/uploads/2024/04/Chapatti-Warmer-1-1.png",,,,
656,656,Coffee Filter TCFR 250,,,Publish,10,0,,0,0,Johar Traders,Coffee Filter,,,,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Coffee-Filter-TCFR-250.jpg,,,,
657,657,Coffee Filter TCFR1K,,,Publish,10,0,,0,0,Johar Traders,Coffee Machines,Coffee Filter,,,,,,"https://www.johartraders.in/wp-content/uploads/2024/04/Coffee-Filter-TCFR1K.jpg,https://www.johartraders.in/wp-content/uploads/2024/04/Coffee-Filter.jpg",,,,
658,658,Coffee vending 3Lane,,,Publish,10,0,,0,0,Johar Traders,Coffee Machines,Pop Corn & Coffee Machines,Fun Food Equipments,,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Coffee-vending-3Lane-.jpg,,,,
659,659,Cooking Range Single Chinese,,,Publish,10,0,,0,0,Johar Traders,Chinese Range,Gas Ranges,Cooking Range Commercial,,,,,"https://www.johartraders.in/wp-content/uploads/2024/03/Cooking-Range-Single-Chinese-.jpg,https://www.johartraders.in/wp-content/uploads/2024/04/Chinese-Range-Single-SS-3.jpg",,,,
660,660,Deep Fryer Cheese hot Dog NP-392 SACO PRO,,,Publish,10,0,,0,0,Johar Traders,Stand Fryer,Table Top Fryer,Deep Fryers,Snacks Machines,,,,"https://www.johartraders.in/wp-content/uploads/2024/04/Deep-Fryer-Cheese-hot-Dog-NP-392-SACO-PRO-4.png,https://www.johartraders.in/wp-content/uploads/2024/04/Deep-Fryer-Cheese-hot-Dog-NP-392-SACO-PRO-1.jpg",,,,
661,661,Deep Fryer DNF Akasa,,,Publish,10,0,,0,0,Johar Traders,Stand Fryer,Table Top Fryer,Deep Fryers,Snacks Machines,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Deep-Fryer-DNF-Akasa.jpg,,,,
662,662,Roll Counter SS 4ft with Bend Glass,,,Publish,10,0,,0,0,Johar Traders,Display showcase,Food Machinery,Kitchen Equipments,,,,,"https://www.johartraders.in/wp-content/uploads/2024/02/Roll-Counter-SS-4ft-with-Bend-Glass-6.png,https://www.johartraders.in/wp-content/uploads/2024/02/Roll-Counter-SS-4ft-with-Bend-Glass-1.jpg",,,,
663,663,Induction Wok (Chinese),,,Publish,10,0,,0,0,Johar Traders,Chinese Range,Induction Equipments,,,,,,"https://www.johartraders.in/wp-content/uploads/2024/04/Induction-Wok-chinese-1.png,https://www.johartraders.in/wp-content/uploads/2024/04/Induction-Wok-chinese-1.jpg",,,,
664,664,Electric Kadai Fryer,,,Publish,10,0,,0,0,Johar Traders,Kadai Fryer,Snacks Machines,Kitchen Equipments,Cooking Range Commercial,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Electric-kadai-Fryer.png,,,,
665,665,Filter Coffee and Tea Brewer CTM220,,,Publish,10,0,,0,0,Johar Traders,Coffee Machines,Pop Corn & Coffee Machines,Coffee Filter,Fun Food Equipments,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Filter-Coffee-and-Tea-Brewer-CTM220.jpg,,,,
666,666,Filter Coffee And Tea Brewer CTMS210,,,Publish,10,0,,0,0,Johar Traders,Coffee Machines,Pop Corn & Coffee Machines,Coffee Filter,Fun Food Equipments,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Filter-Coffee-And-Tea-Brewer-CTMS210-.jpg,,,,
667,667,"Filter Coffee Elite 20,40",,,Publish,10,0,,0,0,Johar Traders,Coffee Machines,Pop Corn & Coffee Machines,Coffee Filter,Fun Food Equipments,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Filter-Coffee-Elite-2040.jpg,,,,
668,668,Filter Coffee TCFR 500,,,Publish,10,0,,0,0,Johar Traders,Coffee Machines,Pop Corn & Coffee Machines,Coffee Filter,Fun Food Equipments,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Filter-Coffee-TCFR-500.jpg,,,,
669,669,Hot Milk And Water Urn MB-3,,,Publish,10,0,,0,0,Johar Traders,Coffee Machines,Pop Corn & Coffee Machines,Coffee Filter,Fun Food Equipments,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Hot-Milk-And-Water-Urn-MB-3.jpg,,,,
670,670,Hot Milk and Water Urn MB5,,,Publish,10,0,,0,0,Johar Traders,Coffee Machines,Pop Corn & Coffee Machines,Coffee Filter,Fun Food Equipments,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Hot-Milk-and-Water-Urn-MB5.jpg,,,,
671,671,Hot Milk and Water Urn MB-8,,,Publish,10,0,,0,0,Johar Traders,Coffee Machines,Pop Corn & Coffee Machines,Coffee Filter,Fun Food Equipments,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Hot-Milk-and-Water-Urn-MB-8.jpg,,,,
672,672,Hot Milk And Water Urn MB-12,,,Publish,10,0,,0,0,Johar Traders,Coffee Machines,Pop Corn & Coffee Machines,Coffee Filter,Fun Food Equipments,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Hot-Milk-And-Water-Urn-MB-12-.jpg,,,,
673,673,Hot Milk And Water Urn MB-20,,,Publish,10,0,,0,0,Johar Traders,Coffee Machines,Pop Corn & Coffee Machines,Coffee Filter,Fun Food Equipments,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Hot-Milk-And-Water-Urn-MB-20-.jpg,,,,
674,674,Hot Tea And Water Urn MB-5T,,,Publish,10,0,,0,0,Johar Traders,Coffee Machines,Pop Corn & Coffee Machines,Coffee Filter,Fun Food Equipments,,,,https://www.johartraders.in/wp-content/uploads/2024/04/Hot-Tea-And-Water-Urn-MB-5T.jpg,,,,
675,675,Ice Cream Sancha Type,,,Publish,10,0,,0,0,Johar Traders,Ice Cream Machines,,,,,,,"https://www.johartraders.in/wp-content/uploads/2024/04/Ice-Cream-Sancha-Type-1.jpg,https://www.johartraders.in/wp-content/uploads/2024/04/Ice-Cream-Sancha-Type-2.jpg",,,,
676,676,Roti Machine Double Plate Auto,,,Publish,10,0,,0,0,Johar Traders,Chapatti Making Machine,ELECTRIC ROTISSERIES,Kitchen Equipments,Cooking Range Commercial,,,,"https://www.johartraders.in/wp-content/uploads/2024/04/Roti-Machine-Double-Plate-Auto-2.png,https://www.johartraders.in/wp-content/uploads/2024/04/Roti-Machine-Double-Plate-Auto-1.jpg",,,,
677,677,Slush Machine Double Jar SACO PRO,,,Publish,10,0,,0,0,Johar Traders,Juicer Machines,slush,Hot & Cold Beverage Equipments,,,,,"https://www.johartraders.in/wp-content/uploads/2024/04/Slush-Machine-Double-Jar-SACO-PRO-4.jpg,https://www.johartraders.in/wp-content/uploads/2024/04/Slush-Machine-Double-Jar-SACO-PRO-4-1.jpg",,,,
678,678,Induction Cooking Range With Oven,,,Publish,10,0,,0,0,Johar Traders,Indian Range,Induction Equipments,Cooking Range Commercial,,,,,https://www.johartraders.in/wp-content/uploads/2024/05/ESHL1601.jpg,,,,
679,679,Commercial Flour Mill 2HP,,,Publish,10,0,,0,0,Johar Traders,SS Flour Mill,Atta Chakki,Grinding & Pulverizers Machine,,,,,https://www.johartraders.in/wp-content/uploads/2024/05/Flourmill-2hp-10x4inch-.jpg,,,,
680,680,Fried Ice Cream Counter,,,Publish,10,0,,0,0,Johar Traders,Fried Ice cream,Ice Cream Machines,Beverage Equipments,,,,,https://www.johartraders.in/wp-content/uploads/2024/05/Fried-Ice-Cream-Counter.jpg,,,,
681,681,Griddle Plate JT-818,,,Publish,10,0,,0,0,Johar Traders,Toaster & Griller,Snacks Machines,,,,,,https://www.johartraders.in/wp-content/uploads/2024/05/Griddle-Plate-JT-818-.jpg,,,,
682,682,Griddle Plate JT-820,,,Publish,10,0,,0,0,Johar Traders,Toaster & Griller,Snacks Machines,,,,,,https://www.johartraders.in/wp-content/uploads/2024/05/Griddle-plate-JT-820-SACO-PRO-.jpg,,,,
683,683,Griddle Plate JT-822,,,Publish,10,0,,0,0,Johar Traders,Toaster & Griller,Snacks Machines,,,,,,https://www.johartraders.in/wp-content/uploads/2024/05/Griddle-Plate-JT-822.jpg,,,,
684,684,Ice Cube Machine Sacopro,,,Publish,10,0,,0,0,Johar Traders,Refrigeration Machines,Hot & Cold Beverage Equipments,,,,,,"https://www.johartraders.in/wp-content/uploads/2024/05/Ice-Cube-Machine-2.jpg,https://www.johartraders.in/wp-content/uploads/2024/05/Ice-Cube-Mach-3.jpg",,,,
685,685,Liquid Filling Machine,,,Publish,10,0,,0,0,Johar Traders,Filling Machine,Packaging Machine,,,,,,https://www.johartraders.in/wp-content/uploads/2024/05/Liquid-Filling-Mach-.jpg,,,,
686,686,Commercial Oil Machine,"<div class=""table-responsive"">
 
 <table class=""table table-bordered table-striped""><colgroup> <col class=""col-xs-1"" /> <col class=""col-xs-7"" /> </colgroup>
 
 <tbody>
 
 <tr>
 
 <td width=""46%"">Minimum Order Quantity</td>
 
 <td width=""54%"">1 Piece</td>
 
 </tr>
 
 <tr>
 
 <td>Design</td>
 
 <td>STAINLESS STEEL 304 AND 316</td>
 
 </tr>
 
 <tr>
 
 <td>Brand</td>
 
 <td>MAHIJ</td>
 
 </tr>
 
 <tr>
 
 <td>Capacity</td>
 
 <td>4kg /per hour</td>
 
 </tr>
 
 <tr>
 
 <td>Power</td>
 
 <td>0-5</td>
 
 </tr>
 
 <tr>
 
 <td>Usage/Application</td>
 
 <td>Peanut Oil</td>
 
 </tr>
 
 <tr>
 
 <td>Automation Grade</td>
 
 <td>Automatic</td>
 
 </tr>
 
 </tbody>
 
 </table>
 
 </div>
 
 Home made Oil for domestic and comemrcial use , fresh ,healthy, pure home made oil . 100% pure healthy oil . it can extract oil from mny products such as ; coconut , ground nut, sunflower , mustard, almond , walnut ,soyabean etc .
 
 <h3>Features :</h3>
 
 <ul>
 
   <li>Delivery Time: Ready stock</li>
 
 </ul>",,Publish,10,0,,0,0,Johar Traders,Uncategorized,,,,,,,"https://www.johartraders.in/wp-content/uploads/2024/05/mini-commercial-oil-machine.png,https://www.johartraders.in/wp-content/uploads/2024/05/Oil-Mill-Machine-20kgs.jpg",,,,
687,687,Natraj Shakti Stone Chakki,,,Publish,10,0,,0,0,Johar Traders,Stone Chakki,SS Flour Mill,Grinding & Pulverizers Machine,,,,,"https://www.johartraders.in/wp-content/uploads/2024/05/NATRAJ-SHAKTI.jpeg,https://www.johartraders.in/wp-content/uploads/2024/05/Natraj-Shakti-stone-.jpg",,,,
688,688,Animal Feed Pellet Machine,,,Publish,10,0,,0,0,Johar Traders,Palate,Pellet Machine,Meat Mincer machines,,,,,https://www.johartraders.in/wp-content/uploads/2024/05/Pellet-Feed-for-Animal-2.jpg,,,,
689,689,Pizza Oven PO 118 DBL,,,Publish,10,0,,0,0,Johar Traders,Pizza Ovens,Snacks Machines,,,,,,https://www.johartraders.in/wp-content/uploads/2024/05/Pizza-Oven-PO-118-DBL.jpg,,,,
690,690,Single Deck Pizza Oven,,,Publish,10,0,,0,0,Johar Traders,Pizza Ovens,Snacks Machines,,,,,,https://www.johartraders.in/wp-content/uploads/2024/05/Pizza-Oven-Indian.png,,,,
691,691,Pizza Oven Stone PO 2ST,,,Publish,10,0,,0,0,Johar Traders,Pizza Ovens,Snacks Machines,,,,,,"https://www.johartraders.in/wp-content/uploads/2024/05/Pizza-Oven-Stone-PO-2ST-SACO-PRO-.jpg,https://www.johartraders.in/wp-content/uploads/2024/05/Pizza-Oven-Stone-Type-doube-deck-JT-2ST-.jpg",,,,
692,692,Pressure Fryer PF-16,,,Publish,10,0,,0,0,Johar Traders,Stand Fryer,Deep Fryers,Snacks Machines,,,,,"https://www.johartraders.in/wp-content/uploads/2024/05/Pressure-Fryer-PF-16-SACO-PRO-2.jpg,https://www.johartraders.in/wp-content/uploads/2024/05/Pressure-Fryer-PF-16-SACO-PRO-3.jpg",,,,
693,693,Plate Warmer Machine Double,,,Publish,10,0,,0,0,Johar Traders,Food Warmers,Kitchen Equipments,,,,,,https://www.johartraders.in/wp-content/uploads/2024/05/Plate-Warmer-Double-.jpg,,,,
694,694,Rice Cooker LPG,,,Publish,10,0,,0,0,Johar Traders,Steam Equipment,Kitchen Equipments,,,,,,"https://www.johartraders.in/wp-content/uploads/2024/05/Rice-Cooker-LPG.png,https://www.johartraders.in/wp-content/uploads/2024/05/Rice-Cooker-1-.png",,,,
695,695,Maharani 1100watt Mixie,,,Publish,10,0,,0,0,Johar Traders,Mixie Machine,,,,,,,https://www.johartraders.in/wp-content/uploads/2024/05/1100-WATT-Maharani-.jpg,,,,
696,696,Maharani Jumbo 2600watt Mixie,,,Publish,10,0,,0,0,Johar Traders,Mixie Machine,Uncategorized,,,,,,https://www.johartraders.in/wp-content/uploads/2024/05/2600-WATT-Maharani-.jpg,,,,
697,697,Maharani Dual Wave 2800watt Mixie,,,Publish,10,0,,0,0,Johar Traders,Mixie Machine,,,,,,,https://www.johartraders.in/wp-content/uploads/2024/05/2800-Watt-Maharani-.jpg,,,,
698,698,"Belna Machine 20"" Roller",,,Publish,10,0,,0,0,Johar Traders,Noodles / Sewai Machines,Namkeen/ Noodle/Sewai Processing,,,,,,"https://www.johartraders.in/wp-content/uploads/2024/05/Belna-Machine-20inch-roller-2.png,https://www.johartraders.in/wp-content/uploads/2024/05/Belna-Machine-20inch-roller-3.jpg",,,,
699,699,Bowl Chopper Machine (Heavy),,,Publish,10,0,,0,0,Johar Traders,Vegetable Cutter,Hotel & Catering Machines,,,,,,https://www.johartraders.in/wp-content/uploads/2024/05/Bowl-Chopper-Heavy.jpg,,,,
700,700,Bread Toaster & Griller,,,Publish,10,0,,0,0,Johar Traders,Toaster & Griller,Snacks Machines,,,,,,"https://www.johartraders.in/wp-content/uploads/2024/05/Bread-Toaster-Mach-1.png,https://www.johartraders.in/wp-content/uploads/2024/05/Bread-Toaster-Mach-2.jpg",,,,
701,701,Waffle Round Single,,,Publish,10,0,,0,0,Johar Traders,Waffle Maker Machines,,,,,,,https://www.johartraders.in/wp-content/uploads/2024/05/Waffle-HWB-1-SACO-PRO-.jpg,,,,
702,702,Italian Coffee Machine,,,Publish,10,0,,0,0,Johar Traders,Coffee Machines,Pop Corn & Coffee Machines,Fun Food Equipments,,,,,https://www.johartraders.in/wp-content/uploads/2024/05/Coffee-Italian-Machine.jpg,,,,
703,703,Sandwich Griller Gas,,"JOHAR TRADERS introduces its new product <b>Sandwich Griller in GAS.</b> It is used for preparing various grill sandwich, panini sandwich, etc. Sandwich Griller can be ideally used at fast food, cafes, restaurants, canteens, etc. Sandwich Griller is manufactured from quality stainless steel. This Sandwich Griller is designed very beautifully &amp; sophisticatedly. Electric parts used in these Sandwich Griller are of standard quality. High-Quality food grade Teflon coated plates are being used for delivering excellent results in grilling sandwiches quickly.",Publish,10,0,,0,0,Johar Traders,Toaster & Grilllers,Snacks Machines,,,,,,"https://www.johartraders.in/wp-content/uploads/2024/05/Sandwich-griller-Gas-1-.jpg,https://www.johartraders.in/wp-content/uploads/2023/07/Sandwich-griller-Gas-1-.jpg",,,,
704,704,Glass Top Chest Freezer,"The Western 311L Glass Top Chest Freezer combines functionality and style, offering a versatile solution for both commercial and residential freezing needs. Its glass top design not only enhances visibility but also adds a sleek and modern touch to any setting.
 
 ### Key Features:- *Glass Top Design:* The transparent, sliding glass top allows for easy viewing of contents without the need to open the lid, minimizing temperature fluctuations and improving energy efficiency.- *311-Liter Capacity:* With a generous 311-liter capacity, this chest freezer provides ample storage space for a wide range of frozen goods, from meats and seafood to ice creams and frozen desserts, making it perfect for supermarkets, restaurants, and large households.- *Efficient Cooling System:* Equipped with a powerful compressor, the freezer ensures quick and uniform cooling, maintaining optimal temperatures to keep your items fresh and safe for longer periods.- *Energy Efficiency:* Designed to be energy-efficient, this freezer reduces power consumption, helping you save on electricity bills while delivering excellent performance.- *Durable Construction:* Built with high-quality, corrosion-resistant materials, the freezer is designed to withstand rigorous use. The sturdy construction ensures durability and longevity.- *Temperature Control:* Features an adjustable thermostat for precise temperature management, allowing you to set the perfect conditions for different types of frozen items.- *Easy Maintenance:* The smooth interior surfaces and removable gasket make cleaning and maintenance hassle-free, ensuring the freezer remains hygienic and efficient.- *Mobility and Accessibility:* Comes with smooth-rolling caster wheels for easy movement and repositioning, providing flexibility in placement and convenience in usage.
 
 The Western 311L Glass Top Chest Freezer is an ideal choice for those looking to enhance their storage capabilities with a combination of visibility, efficiency, and style. It ensures your frozen goods are preserved in optimal conditions while adding a touch of elegance to your space. GST EXTRA ON PRICE",,Publish,10,0,,0,0,Johar Traders,Deep Freezer,Refrigerator,Refrigeration Machines,Freezer,,,,"https://www.johartraders.in/wp-content/uploads/2024/05/GLASS-TOP.jpg,https://www.johartraders.in/wp-content/uploads/2024/05/WhatsApp-Image-2024-05-18-at-12.55.28-PM.jpeg",,,,
705,705,Western Double Door Deep Freezer,"The Western Double Door Deep Freezer with a 505-liter capacity is a high-capacity, commercial-grade freezer designed to meet the storage needs of various businesses, including restaurants, grocery stores, and catering services. Its key features include:
 
 1. *Capacity*: With a spacious 505-liter interior, this deep freezer provides ample storage space for a large volume of frozen goods, making it ideal for high-demand environments.2. *Double Door Design*: The double door configuration allows for organized storage and easy access to contents, reducing the loss of cold air and improving energy efficiency.3. *Energy Efficiency*: Equipped with energy-efficient compressors and insulation, this freezer ensures optimal performance while minimizing electricity consumption.4. *Temperature Control*: Adjustable temperature settings enable precise control over the freezing environment, ensuring products remain at the ideal temperature for preservation.5. *Durability*: Constructed with robust materials, the Western Double Door Deep Freezer is built to withstand the rigors of daily use in commercial settings.6. *Interior Lighting*: Integrated interior lighting provides clear visibility, making it easier to locate items even in low-light conditions.7. *Mobility*: Heavy-duty caster wheels facilitate easy movement and positioning of the freezer, enhancing its practicality in dynamic commercial spaces.8. *Lockable Doors*: The lockable doors offer security for stored items, preventing unauthorized access and ensuring peace of mind.9. *Defrost System*: An efficient defrost system helps maintain the freezer's performance and reduces maintenance efforts.
 
 Overall, the Western Double Door Deep Freezer with 505 liters of capacity is a reliable and efficient solution for businesses requiring substantial frozen storage space, combining durability, convenience, and energy efficiency. GST EXTRA ON PRICE",,Publish,10,0,,0,0,Johar Traders,Deep Freezer,Refrigerator,Refrigeration Machines,Freezer,,,,"https://www.johartraders.in/wp-content/uploads/2024/05/download.jpg,https://www.johartraders.in/wp-content/uploads/2024/05/WhatsApp-Image-2024-05-18-at-12.55.28-PM-2.jpeg",,,,
706,706,Western Double Door Deep Freezer 350 Ltr,"The Western 350L Double Door Deep Freezer is the perfect blend of capacity, efficiency, and durability, catering to both commercial and residential needs. Its double door design offers enhanced organization and accessibility, making it an ideal choice for those who need reliable and spacious freezing solutions.
 
 ### Key Features:- *Double Door Configuration:* Two separate doors for better organization and easy access to different types of frozen items, reducing the frequency of opening and helping to maintain a consistent internal temperature.- *350-Liter Capacity:* Ample storage space to accommodate a wide variety of frozen foods, from meats and seafood to ice creams and bulk food supplies, making it ideal for supermarkets, restaurants, and large households.- *Efficient Cooling System:* High-performance compressor ensures rapid and uniform cooling, maintaining optimal temperatures to keep your items fresh and safe for extended periods.- *Energy Saving:* Designed with energy efficiency in mind, this freezer minimizes power consumption, helping you save on electricity bills without compromising performance.- *Robust Construction:* Made with high-quality, corrosion-resistant materials, this freezer is built to withstand rigorous use and ensure longevity. The sturdy hinges and durable body add to its robust nature.- *Adjustable Temperature Control:* Features an easy-to-use thermostat for precise temperature settings, allowing customization to suit various freezing needs.- *Easy Maintenance:* The removable gasket and smooth interior surfaces make cleaning and maintenance straightforward and hassle-free.- *Secure Storage:* Comes with a reliable lock and key mechanism to ensure the safety of your stored items, preventing unauthorized access.- *Mobility and Convenience:* Equipped with heavy-duty caster wheels for easy movement and repositioning within your space, providing flexibility in placement.
 
 This Western 350L Double Door Deep Freezer is designed to meet the demands of large storage needs with efficiency and reliability, making it an essential appliance for preserving the quality of your frozen goods. GST EXTRA",,Publish,10,0,,0,0,Johar Traders,Deep Freezer,Refrigerator,Refrigeration Machines,Freezer,,,,"https://www.johartraders.in/wp-content/uploads/2024/05/download-1.jpg,https://www.johartraders.in/wp-content/uploads/2024/05/download-2.jpg",,,,
